link,headline,category,short_description,authors,date,headline_tokens,short_description_tokens,headline_length,short_description_length,short_description_no_stopwords,headline_no_stopwords,short_desc_tokens_no_stop,headline_tokens_no_stop,short_description_extracted_dates,short_description_extracted_numbers,year
https://www.huffpost.com/entry/china-plane-crash-site-search-suspended-amid-rain_n_623ad580e4b0c727d48536da,One of Two Black Boxes Found In China Eastern Plane Crash,WORLD NEWS,The exterior of the black box recorder was so damaged that investigators could not immediately conclude whether it was the flight data recorder or the cockpit voice recorder.,"Ng Han Guan and Ken Moritsugu, AP",2022-03-23,"['One', 'of', 'Two', 'Black', 'Boxes', 'Found', 'In', 'China', 'Eastern', 'Plane', 'Crash']","['The', 'exterior', 'of', 'the', 'black', 'box', 'recorder', 'was', 'so', 'damaged', 'that', 'investigators', 'could', 'not', 'immediately', 'conclude', 'whether', 'it', 'was', 'the', 'flight', 'data', 'recorder', 'or', 'the', 'cockpit', 'voice', 'recorder.']",11,28,exterior black box recorder damaged investigators immediately conclude flight data recorder cockpit voice recorder.,black boxes china eastern plane crash,"['exterior', 'black', 'box', 'recorder', 'damaged', 'investigators', 'immediately', 'conclude', 'flight', 'data', 'recorder', 'cockpit', 'voice', 'recorder.']","['black', 'boxes', 'china', 'eastern', 'plane', 'crash']",[],[],2022
https://www.huffpost.com/entry/cybersecurity-fbi-concerns-russia-ukraine-war_n_623ad120e4b0f1e82c50b1bd,FBI Sees Growing Russian Hacker Interest In U.S. Energy Firms,U.S. NEWS,The warning highlights the White House's heightened cybersecurity concerns due to the ongoing war in Ukraine.,"Eric Tucker and Jake Bleiberg, AP",2022-03-23,"['FBI', 'Sees', 'Growing', 'Russian', 'Hacker', 'Interest', 'In', 'U.S.', 'Energy', 'Firms']","['The', 'warning', 'highlights', 'the', 'White', ""House's"", 'heightened', 'cybersecurity', 'concerns', 'due', 'to', 'the', 'ongoing', 'war', 'in', 'Ukraine.']",10,16,warning highlights white house's heightened cybersecurity concerns ongoing war ukraine.,fbi sees growing russian hacker u.s. energy firms,"['warning', 'highlights', 'white', ""house's"", 'heightened', 'cybersecurity', 'concerns', 'ongoing', 'war', 'ukraine.']","['fbi', 'sees', 'growing', 'russian', 'hacker', 'u.s.', 'energy', 'firms']",[],[],2022
https://www.huffpost.com/entry/norways-king-tests-positive-for-covid-has-mild-symptoms_n_623b2cc3e4b046c938e3bb6c,"Norway’s King Tests Positive For COVID, Has Mild Symptoms",WORLD NEWS,"The king's duties as Norway’s head of state are ceremonial, and he holds no political power.",,2022-03-23,"['Norway’s', 'King', 'Tests', 'Positive', 'For', 'COVID,', 'Has', 'Mild', 'Symptoms']","['The', ""king's"", 'duties', 'as', 'Norway’s', 'head', 'of', 'state', 'are', 'ceremonial,', 'and', 'he', 'holds', 'no', 'political', 'power.']",9,16,"king's duties norway’s head state ceremonial, holds political power.","norway’s king tests positive covid, mild symptoms","[""king's"", 'duties', 'norway’s', 'head', 'state', 'ceremonial,', 'holds', 'political', 'power.']","['norway’s', 'king', 'tests', 'positive', 'covid,', 'mild', 'symptoms']",[],[],2022
https://www.huffpost.com/entry/miami-beach-spring-break-shootings-curfew_n_62398972e4b046c938e01b39,Spring Break Shootings: Miami Beach Emergency Brings Curfew,U.S. NEWS,"Five people were shot over the weekend, the Miami Beach mayor said.","David Fischer, AP",2022-03-22,"['Spring', 'Break', 'Shootings:', 'Miami', 'Beach', 'Emergency', 'Brings', 'Curfew']","['Five', 'people', 'were', 'shot', 'over', 'the', 'weekend,', 'the', 'Miami', 'Beach', 'mayor', 'said.']",8,12,"people shot weekend, miami beach mayor said.",spring break shootings: miami beach emergency brings curfew,"['people', 'shot', 'weekend,', 'miami', 'beach', 'mayor', 'said.']","['spring', 'break', 'shootings:', 'miami', 'beach', 'emergency', 'brings', 'curfew']",[],[],2022
https://www.huffpost.com/entry/storm-drain-man-trapped-video_n_6239997ae4b019fd81325b74,See The Moment Man Is Rescued From Underground Storm Pipe After 2 Days,U.S. NEWS,Passersby heard the man screaming from inside the pizza-sized pipe.,,2022-03-22,"['See', 'The', 'Moment', 'Man', 'Is', 'Rescued', 'From', 'Underground', 'Storm', 'Pipe', 'After', '2', 'Days']","['Passersby', 'heard', 'the', 'man', 'screaming', 'from', 'inside', 'the', 'pizza-sized', 'pipe.']",13,10,passersby heard man screaming inside pizza-sized pipe.,moment man rescued underground storm pipe 2 days,"['passersby', 'heard', 'man', 'screaming', 'inside', 'pizza-sized', 'pipe.']","['moment', 'man', 'rescued', 'underground', 'storm', 'pipe', '2', 'days']",[],[],2022
https://www.huffpost.com/entry/putin-critic-navalny-new-trial_n_6239af9ce4b019fd8132a8f8,Putin Critic Navalny Sentenced To 9 Years In Maximum Security Prison,WORLD NEWS,"Alexei Navalny, who is already serving 2½ years for parole violations, was convicted of fraud and contempt of court.",,2022-03-22,"['Putin', 'Critic', 'Navalny', 'Sentenced', 'To', '9', 'Years', 'In', 'Maximum', 'Security', 'Prison']","['Alexei', 'Navalny,', 'who', 'is', 'already', 'serving', '2½', 'years', 'for', 'parole', 'violations,', 'was', 'convicted', 'of', 'fraud', 'and', 'contempt', 'of', 'court.']",11,19,"alexei navalny, serving 2½ years parole violations, convicted fraud contempt court.",putin critic navalny sentenced 9 years maximum security prison,"['alexei', 'navalny,', 'serving', '2½', 'years', 'parole', 'violations,', 'convicted', 'fraud', 'contempt', 'court.']","['putin', 'critic', 'navalny', 'sentenced', '9', 'years', 'maximum', 'security', 'prison']",[],[],2022
https://www.huffpost.com/entry/bc-us-capitol-riot-couy-griffin-elected-official_n_6239a594e4b019fd813281fe,Closing Arguments Set In 'Cowboys For Trump' Founder Jan. 6 Trial,U.S. NEWS,"Couy Griffin, an elected official from New Mexico, is the second person tried on charges stemming from the U.S. Capitol riot.","Michael Kunzelman, AP",2022-03-22,"['Closing', 'Arguments', 'Set', 'In', ""'Cowboys"", 'For', ""Trump'"", 'Founder', 'Jan.', '6', 'Trial']","['Couy', 'Griffin,', 'an', 'elected', 'official', 'from', 'New', 'Mexico,', 'is', 'the', 'second', 'person', 'tried', 'on', 'charges', 'stemming', 'from', 'the', 'U.S.', 'Capitol', 'riot.']",11,21,"couy griffin, elected official new mexico, second person tried charges stemming u.s. capitol riot.",closing arguments set 'cowboys trump' founder jan. 6 trial,"['couy', 'griffin,', 'elected', 'official', 'new', 'mexico,', 'second', 'person', 'tried', 'charges', 'stemming', 'u.s.', 'capitol', 'riot.']","['closing', 'arguments', 'set', ""'cowboys"", ""trump'"", 'founder', 'jan.', '6', 'trial']",[],[],2022
https://www.huffpost.com/entry/africa-polio-vaccination-unicef_n_623a0855e4b0f1e82c4fa38e,9 Million Children To Be Vaccinated Against Polio In Africa,WORLD NEWS,The urgent vaccination campaign has started in Malawi where drops of the inoculation are being placed in the mouths of children across the country,"Associated Press, AP",2022-03-22,"['9', 'Million', 'Children', 'To', 'Be', 'Vaccinated', 'Against', 'Polio', 'In', 'Africa']","['The', 'urgent', 'vaccination', 'campaign', 'has', 'started', 'in', 'Malawi', 'where', 'drops', 'of', 'the', 'inoculation', 'are', 'being', 'placed', 'in', 'the', 'mouths', 'of', 'children', 'across', 'the', 'country']",10,24,urgent vaccination campaign started malawi drops inoculation placed mouths children country,9 million children vaccinated polio africa,"['urgent', 'vaccination', 'campaign', 'started', 'malawi', 'drops', 'inoculation', 'placed', 'mouths', 'children', 'country']","['9', 'million', 'children', 'vaccinated', 'polio', 'africa']",[],[],2022
https://www.huffpost.com/entry/jonathan-bennett-jaymes-vaughan-married_n_6238dd29e4b0d39357cb4223,'Mean Girls' Star Jonathan Bennett Marries Jaymes Vaughan In Mexico,ENTERTAINMENT,"The two men made it official in a stunning beach ceremony that included a fireworks display set to the soundtrack of ""The Greatest Showman.""",Curtis M. Wong,2022-03-21,"[""'Mean"", ""Girls'"", 'Star', 'Jonathan', 'Bennett', 'Marries', 'Jaymes', 'Vaughan', 'In', 'Mexico']","['The', 'two', 'men', 'made', 'it', 'official', 'in', 'a', 'stunning', 'beach', 'ceremony', 'that', 'included', 'a', 'fireworks', 'display', 'set', 'to', 'the', 'soundtrack', 'of', '""The', 'Greatest', 'Showman.""']",10,24,"men official stunning beach ceremony included fireworks display set soundtrack ""the greatest showman.""",'mean girls' star jonathan bennett marries jaymes vaughan mexico,"['men', 'official', 'stunning', 'beach', 'ceremony', 'included', 'fireworks', 'display', 'set', 'soundtrack', '""the', 'greatest', 'showman.""']","[""'mean"", ""girls'"", 'star', 'jonathan', 'bennett', 'marries', 'jaymes', 'vaughan', 'mexico']",[],[],2022
https://www.huffpost.com/entry/ketanji-brown-jackson-supreme-court-hearings_n_623899f5e4b0d39357caabca,Ketanji Brown Jackson Vows To Be Nonpartisan In Supreme Court Hearing,POLITICS,Republicans will spend the next two days grilling Jackson on her record. They've already signaled plans to attack her for being “soft on crime.”,Igor Bobic and Jennifer Bendery,2022-03-21,"['Ketanji', 'Brown', 'Jackson', 'Vows', 'To', 'Be', 'Nonpartisan', 'In', 'Supreme', 'Court', 'Hearing']","['Republicans', 'will', 'spend', 'the', 'next', 'two', 'days', 'grilling', 'Jackson', 'on', 'her', 'record.', ""They've"", 'already', 'signaled', 'plans', 'to', 'attack', 'her', 'for', 'being', '“soft', 'on', 'crime.”']",11,24,republicans spend days grilling jackson record. they've signaled plans attack “soft crime.”,ketanji brown jackson vows nonpartisan supreme court hearing,"['republicans', 'spend', 'days', 'grilling', 'jackson', 'record.', ""they've"", 'signaled', 'plans', 'attack', '“soft', 'crime.”']","['ketanji', 'brown', 'jackson', 'vows', 'nonpartisan', 'supreme', 'court', 'hearing']",[],[],2022
https://www.huffpost.com/entry/biden-cyberattacks-russia_n_6238ff41e4b0f1e82c4d6ba1,Biden Urges Companies To Prepare For Potential Russian Cyberattacks,U.S. NEWS,Biden said Russia could launch an cyberattack against U.S. targets as retaliation for “the unprecedented economic costs we’ve imposed” on the country.,"Alan Suderman, AP",2022-03-21,"['Biden', 'Urges', 'Companies', 'To', 'Prepare', 'For', 'Potential', 'Russian', 'Cyberattacks']","['Biden', 'said', 'Russia', 'could', 'launch', 'an', 'cyberattack', 'against', 'U.S.', 'targets', 'as', 'retaliation', 'for', '“the', 'unprecedented', 'economic', 'costs', 'we’ve', 'imposed”', 'on', 'the', 'country.']",9,22,biden said russia launch cyberattack u.s. targets retaliation “the unprecedented economic costs we’ve imposed” country.,biden urges companies prepare potential russian cyberattacks,"['biden', 'said', 'russia', 'launch', 'cyberattack', 'u.s.', 'targets', 'retaliation', '“the', 'unprecedented', 'economic', 'costs', 'we’ve', 'imposed”', 'country.']","['biden', 'urges', 'companies', 'prepare', 'potential', 'russian', 'cyberattacks']",[],[],2022
https://www.huffpost.com/entry/climate-change-goal-life-support_n_6238bc9ae4b009ab92fbb7e6,"Goal Of Capping Global Warming At 1.5 Degrees Celsius Is 'On Life Support,' UN Chief Warns",ENVIRONMENT,"“There is no kind way to put it,” United Nations Secretary-General António Guterres said.",Lydia O'Connor,2022-03-21,"['Goal', 'Of', 'Capping', 'Global', 'Warming', 'At', '1.5', 'Degrees', 'Celsius', 'Is', ""'On"", 'Life', ""Support,'"", 'UN', 'Chief', 'Warns']","['“There', 'is', 'no', 'kind', 'way', 'to', 'put', 'it,”', 'United', 'Nations', 'Secretary-General', 'António', 'Guterres', 'said.']",16,14,"“there kind way it,” united nations secretary-general antónio guterres said.","goal capping global warming 1.5 degrees celsius 'on life support,' chief warns","['“there', 'kind', 'way', 'it,”', 'united', 'nations', 'secretary-general', 'antónio', 'guterres', 'said.']","['goal', 'capping', 'global', 'warming', '1.5', 'degrees', 'celsius', ""'on"", 'life', ""support,'"", 'chief', 'warns']",[],[],2022
https://www.huffpost.com/entry/alabama-man-stolen-7-ton-crame_n_6238d77ee4b009ab92fbe1bc,Alabama Man Accused Of Stealing 70-Ton Crane,WEIRD NEWS,"The suspect claimed someone gave him the crane, and he wanted it removed so he could sell it for scrap, according to the Chilton County Sheriff’s Office.",,2022-03-21,"['Alabama', 'Man', 'Accused', 'Of', 'Stealing', '70-Ton', 'Crane']","['The', 'suspect', 'claimed', 'someone', 'gave', 'him', 'the', 'crane,', 'and', 'he', 'wanted', 'it', 'removed', 'so', 'he', 'could', 'sell', 'it', 'for', 'scrap,', 'according', 'to', 'the', 'Chilton', 'County', 'Sheriff’s', 'Office.']",7,27,"suspect claimed gave crane, wanted removed sell scrap, according chilton county sheriff’s office.",alabama man accused stealing 70-ton crane,"['suspect', 'claimed', 'gave', 'crane,', 'wanted', 'removed', 'sell', 'scrap,', 'according', 'chilton', 'county', 'sheriff’s', 'office.']","['alabama', 'man', 'accused', 'stealing', '70-ton', 'crane']",[],[],2022
https://www.huffpost.com/entry/russia-ukraine-war_n_623811ade4b019fd812f9b4e,Ukraine Rejects Russian Demand For Surrender In Mariupol,WORLD NEWS,"Fighting for Mariupol has continued to be intense, even as the Russian offensive has floundered in other areas.","Cara Anna, AP",2022-03-21,"['Ukraine', 'Rejects', 'Russian', 'Demand', 'For', 'Surrender', 'In', 'Mariupol']","['Fighting', 'for', 'Mariupol', 'has', 'continued', 'to', 'be', 'intense,', 'even', 'as', 'the', 'Russian', 'offensive', 'has', 'floundered', 'in', 'other', 'areas.']",8,18,"fighting mariupol continued intense, russian offensive floundered areas.",ukraine rejects russian demand surrender mariupol,"['fighting', 'mariupol', 'continued', 'intense,', 'russian', 'offensive', 'floundered', 'areas.']","['ukraine', 'rejects', 'russian', 'demand', 'surrender', 'mariupol']",[],[],2022
https://www.huffpost.com/entry/the-batman-still-no-1-crosses-300-million_n_62375be8e4b019fd812f26b3,"‘The Batman,’ Still No. 1, Crosses $300 Million",ENTERTAINMENT,"“The Batman” is still going strong three weeks into its theatrical run, with a tight grip on the top spot at the box office.","Lindsey Bahr, AP",2022-03-20,"['‘The', 'Batman,’', 'Still', 'No.', '1,', 'Crosses', '$300', 'Million']","['“The', 'Batman”', 'is', 'still', 'going', 'strong', 'three', 'weeks', 'into', 'its', 'theatrical', 'run,', 'with', 'a', 'tight', 'grip', 'on', 'the', 'top', 'spot', 'at', 'the', 'box', 'office.']",8,24,"“the batman” going strong weeks theatrical run, tight grip spot box office.","‘the batman,’ no. 1, crosses $300 million","['“the', 'batman”', 'going', 'strong', 'weeks', 'theatrical', 'run,', 'tight', 'grip', 'spot', 'box', 'office.']","['‘the', 'batman,’', 'no.', '1,', 'crosses', '$300', 'million']",[],[],2022
https://www.huffpost.com/entry/shooting-sxsw-festival-austin-texas-2022_n_62371d73e4b0f1e82c4af91e,Shooting Wounds 4 Near South By Southwest Festival In Austin,CRIME,"A suspect has been taken into custody for the early morning shooting that left several people with not life-threatening injuries, police said.",,2022-03-20,"['Shooting', 'Wounds', '4', 'Near', 'South', 'By', 'Southwest', 'Festival', 'In', 'Austin']","['A', 'suspect', 'has', 'been', 'taken', 'into', 'custody', 'for', 'the', 'early', 'morning', 'shooting', 'that', 'left', 'several', 'people', 'with', 'not', 'life-threatening', 'injuries,', 'police', 'said.']",10,22,"suspect taken custody early morning shooting left people life-threatening injuries, police said.",shooting wounds 4 near south southwest festival austin,"['suspect', 'taken', 'custody', 'early', 'morning', 'shooting', 'left', 'people', 'life-threatening', 'injuries,', 'police', 'said.']","['shooting', 'wounds', '4', 'near', 'south', 'southwest', 'festival', 'austin']",[],[],2022
https://www.huffpost.com/entry/liz-cheney-jan-6-enhanced-criminal-penalties-trump_n_6237963ae4b046c938dd37f8,Liz Cheney Says Jan. 6 Committee Exploring ‘Enhanced Criminal Penalties’ For Trump,POLITICS,The Wyoming Republican who co-chairs the House panel also said the probe's findings will reveal new information about the insurrection on the Capitol.,Sanjana Karanth,2022-03-20,"['Liz', 'Cheney', 'Says', 'Jan.', '6', 'Committee', 'Exploring', '‘Enhanced', 'Criminal', 'Penalties’', 'For', 'Trump']","['The', 'Wyoming', 'Republican', 'who', 'co-chairs', 'the', 'House', 'panel', 'also', 'said', 'the', ""probe's"", 'findings', 'will', 'reveal', 'new', 'information', 'about', 'the', 'insurrection', 'on', 'the', 'Capitol.']",12,23,wyoming republican co-chairs house panel said probe's findings reveal new information insurrection capitol.,liz cheney says jan. 6 committee exploring ‘enhanced criminal penalties’ trump,"['wyoming', 'republican', 'co-chairs', 'house', 'panel', 'said', ""probe's"", 'findings', 'reveal', 'new', 'information', 'insurrection', 'capitol.']","['liz', 'cheney', 'says', 'jan.', '6', 'committee', 'exploring', '‘enhanced', 'criminal', 'penalties’', 'trump']",[],[],2022
https://www.huffpost.com/entry/clash-beton-london-ukraine-calling-new-resistance-anthem_n_62366d17e4b0c727d47f22f6,Clash Gives Blessing To Song Retooling For Gut-Wrenching Ukrainian Resistance Anthem,WORLD NEWS,"""London Calling"" is transformed into ""Kyiv Calling"" by punk band Beton: ""Kyiv calling to the faraway towns. Kyiv calling to the whole world... Kyiv rising.""",Mary Papenfuss,2022-03-20,"['Clash', 'Gives', 'Blessing', 'To', 'Song', 'Retooling', 'For', 'Gut-Wrenching', 'Ukrainian', 'Resistance', 'Anthem']","['""London', 'Calling""', 'is', 'transformed', 'into', '""Kyiv', 'Calling""', 'by', 'punk', 'band', 'Beton:', '""Kyiv', 'calling', 'to', 'the', 'faraway', 'towns.', 'Kyiv', 'calling', 'to', 'the', 'whole', 'world...', 'Kyiv', 'rising.""']",11,25,"""london calling"" transformed ""kyiv calling"" punk band beton: ""kyiv calling faraway towns. kyiv calling world... kyiv rising.""",clash gives blessing song retooling gut-wrenching ukrainian resistance anthem,"['""london', 'calling""', 'transformed', '""kyiv', 'calling""', 'punk', 'band', 'beton:', '""kyiv', 'calling', 'faraway', 'towns.', 'kyiv', 'calling', 'world...', 'kyiv', 'rising.""']","['clash', 'gives', 'blessing', 'song', 'retooling', 'gut-wrenching', 'ukrainian', 'resistance', 'anthem']",[],[],2022
